"projectID","projectAcronym","name","country","city","role","activityType","SME","ecContribution","netEcContribution","totalCost","geolocation"
814572,"NanoSolveIT","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","false","200997.5","200997.5","200997.5","55.714356,12.547462"
814572,"NanoSolveIT","STOCKHOLMS UNIVERSITET","SE","Stockholm","participant","HES","false","317250","317250","317250","59.3251172,18.0710935"
731075,"OpenRiskNet","JOHANNES GUTENBERG-UNIVERSITAT MAINZ","DE","Mainz","participant","HES","false","290000","290000","290000","49.992793,8.241533"
731075,"OpenRiskNet","STICHTING VU","NL","Amsterdam","participant","HES","false","127475","127475","127475","52.3347068,4.8664359"
731075,"OpenRiskNet","ETHNICON METSOVION POLYTECHNION","EL","ATHINA","participant","HES","false","180500","180500","180500","38.9953683,21.9877132"
731075,"OpenRiskNet","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","false","149137.5","149137.5","149137.5","48.1322664,11.5296222"
731075,"OpenRiskNet","INSTITUT NATIONAL DE L ENVIRONNEMENT INDUSTRIEL ET DES RISQUES - INERIS","FR","Verneuil En Halatte","participant","REC","false","116250","116250","116250","49.2647566,2.5000794525307475"
731075,"OpenRiskNet","EDELWEISS CONNECT GMBH","CH","Basel","coordinator","PRC","TRUE","621875","621875","621875","47.5785254,7.5971473"
731075,"OpenRiskNet","THE UNIVERSITY OF BIRMINGHAM","UK","Birmingham","participant","HES","false","243500","243500","243500","52.4609756,-1.9172134"
731075,"OpenRiskNet","UPPSALA UNIVERSITET","SE","Uppsala","participant","HES","false","309500","309500","309500","59.8499725,17.6332425"
731075,"OpenRiskNet","UNIVERSITEIT MAASTRICHT","NL","Maastricht","participant","HES","false","460250","460250","460250","50.8470561,5.6865553"
731075,"OpenRiskNet","MEDIZINISCHE UNIVERSITAT INNSBRUCK","AT","Innsbruck","participant","HES","false","0","0","0","47.2628185,11.384629350658514"
731075,"OpenRiskNet","INFORMATICS MATTERS LIMITED","UK","KIDLINGTON","participant","PRC","TRUE","318750","318750","318750","51.823462,-1.2885317"
731075,"OpenRiskNet","FUNDACIO CENTRE DE REGULACIO GENOMICA","ES","Barcelona","participant","REC","false","181875","181875","181875","41.3825596,2.1771353"
101008099,"CompSafeNano","MYBIOTECH GMBH","DE","Uberherrn","participant","PRC","TRUE","46000","46000","46000","51.0834196,10.4234469"
101008099,"CompSafeNano","NOVAMECHANICS LIMITED","CY","Nicosia","coordinator","PRC","TRUE","179400","179400","202400","35.1613269,33.3584596"
101008099,"CompSafeNano","NATIONAL INSTITUTE FOR ENVIRONMENTAL STUDIES","JP","Tsukuba","partner","REC","false","","0","0","36.0833877,140.0765098"
101008099,"CompSafeNano","TARTU ULIKOOL","EE","Tartu","participant","HES","false","78200","78200","105800","58.3807628,26.7194208"
101008099,"CompSafeNano","DANUBIA NANOTECH SRO","SK","Bratislava","participant","PRC","TRUE","55200","55200","55200","48.1526518,17.073192474074794"
101008099,"CompSafeNano","UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN","IE","Dublin","participant","HES","false","119600","119600","133400","53.3070621,-6.22532774688726"
101008099,"CompSafeNano","NATIONAL HEALTH LABORATORY SERVICES","ZA","Sandringham","partner","HES","false","","0","0","-26.1494443,28.1019444"
101008099,"CompSafeNano","ETHNICON METSOVION POLYTECHNION","EL","ATHINA","participant","HES","false","82800","82800","110400","38.9953683,21.9877132"
101008099,"CompSafeNano","EDELWEISS CONNECT GMBH","CH","Basel","participant","PRC","TRUE","36800","36800","36800","47.5785254,7.5971473"
101008099,"CompSafeNano","THE UNIVERSITY OF BIRMINGHAM","UK","Birmingham","participant","HES","false","331200","331200","404800","52.4609756,-1.9172134"
101008099,"CompSafeNano","STIFTELSEN NILU","NO","Kjeller","participant","REC","false","78200","78200","78200","59.97443,11.048794"
101008099,"CompSafeNano","NATIONAL UNIVERSITY OF SCIENCES ANDTECHNOLOGY AT ISLAMABAD","PK","Islamabad","partner","HES","false","","0","0","33.6938118,73.0651511"
101008099,"CompSafeNano","LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY","LU","Esch Sur Alzette","participant","REC","false","101200","101200","142600","49.5017682,5.948873"
101008099,"CompSafeNano","UNIVERSITA DEGLI STUDI DEL PIEMONTE ORIENTALE AMEDEO AVOGADRO","IT","Vercelli","participant","HES","false","115000","115000","142600","45.327602,8.4243767"
101008099,"CompSafeNano","TAMPEREEN KORKEAKOULUSAATIO SR","FI","Tampere","participant","HES","false","105800","105800","193200","61.49412325,23.779206777676293"
101008099,"CompSafeNano","CALCULUS - MELETI & ENISCHISI DOMIMATION IKE","EL","PIRAEUS","participant","PRC","false","110400","110400","124200","37.9450143,23.627827191296966"
101008099,"CompSafeNano","CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAS ASSOCIACAO PRIVADA","BR","Campinas","partner","REC","false","","0","0","-23.005650850000002,-47.145015892184745"
101008099,"CompSafeNano","QSAR LAB SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA","PL","Gdansk","participant","PRC","TRUE","147200","147200","156400","54.6666672,19.2499998"
101008099,"CompSafeNano","INDUSTRY-UNIVERSITY COOPERATION FOUNDATION OF HANYANG UNIVERSITY","KR","SEOUL","partner","HES","false","","0","0","37.56103,127.03668"
101008099,"CompSafeNano","NORGENOTECH AS","NO","OSLO","participant","PRC","TRUE","36800","36800","36800","60.5000209,9.0999715"
101008099,"CompSafeNano","FREDERICK UNIVERSITY FU","CY","Pallouriotissa Lefkosia","participant","HES","false","124200","124200","124200","35.1742938,33.3797548"
101008099,"CompSafeNano","HEALTH CANADA","CA","Ottawa","partner","PUB","false","","0","0","45.421106,-75.690308"
955756,"InPharma","ZENTIVA KS","CZ","PRAHA","participant","PRC","false","234871.56","234871.56","234871.56","50.0605216,14.5448275"
955756,"InPharma","ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON","EL","ATHINA","participant","HES","false","243017.64","243017.64","243017.64","37.9784332,23.7322131"
955756,"InPharma","FACHHOCHSCHULE NORDWESTSCHWEIZ FHNW","CH","Windisch","participant","HES","false","562553.28","562553.28","562553.28","47.4816317,8.2111476"
955756,"InPharma","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","false","505576.8","505576.8","505576.8","48.1322664,11.5296222"
955756,"InPharma","ASTRAZENECA AB","SE","Sodertaelje","participant","PRC","false","140991.48","140991.48","140991.48","59.2030706,17.6236146"
955756,"InPharma","F. HOFFMANN-LA ROCHE AG","CH","Basel","participant","PRC","false","187517.76","187517.76","187517.76","47.5586577,7.6057897"
955756,"InPharma","SYDDANSK UNIVERSITET","DK","Odense M","participant","HES","false","446283","446283","446283","55.368644,10.428177"
955756,"InPharma","SOLVIAS AG","CH","Kaiseraugst","participant","PRC","false","140638.32","140638.32","140638.32","47.538714,7.73611023573509"
955756,"InPharma","BAYER AKTIENGESELLSCHAFT","DE","Leverkusen","participant","PRC","false","252788.4","252788.4","252788.4","51.01934565,6.984493328121892"
955756,"InPharma","UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK","IE","Cork","coordinator","HES","false","366245.76","366245.76","366245.76","51.81614165,-8.393616325628448"
955756,"InPharma","JANSSEN PHARMACEUTICA NV","BE","Beerse","participant","PRC","false","384480","384480","384480","50.7362732,4.2867387"
674909,"PEARRL","UNIVERSITY OF BATH","UK","Bath","participant","HES","false","546575.76","546575.76","546575.76","51.3686485,-2.3276286"
674909,"PEARRL","ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON","EL","ATHINA","participant","HES","false","484773.84","484773.84","484773.84","37.9784332,23.7322131"
674909,"PEARRL","FACHHOCHSCHULE NORDWESTSCHWEIZ FHNW","CH","Windisch","participant","HES","false","530453.52","530453.52","530453.52","47.4816317,8.2111476"
674909,"PEARRL","PION INC.(UK) LTD","UK","Forest Row","participant","PRC","TRUE","273287.88","273287.88","273287.88","51.098384499999995,0.03891023191026759"
674909,"PEARRL","PHARMATEN ANONYMOS VIOMICHANIKI KAI EMPORIKI ETAIREIA PHARMAKEFTIKON KAI KALLYNTIKON PROIONTON","EL","PALLINI","participant","PRC","false","242386.92","242386.92","242386.92","38.0042416,23.881354"
674909,"PEARRL","MERCK KOMMANDITGESELLSCHAFT AUF AKTIEN","DE","Darmstadt","participant","PRC","false","249216.48","249216.48","249216.48","49.89542455,8.65363585"
674909,"PEARRL","H. LUNDBECK AS","DK","Valby","participant","PRC","false","0","0","0","55.658051,12.516743"
674909,"PEARRL","JOHANN WOLFGANG GOETHE-UNIVERSITAET FRANKFURT AM MAIN","DE","Frankfurt Am Main","participant","HES","false","747649.44","747649.44","747649.44","50.1277717,8.668955210733918"
674909,"PEARRL","UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK","IE","Cork","coordinator","HES","false","531349.2","531349.2","531349.2","51.81614165,-8.393616325628448"
674909,"PEARRL","JANSSEN PHARMACEUTICA NV","BE","Beerse","participant","PRC","false","250560","250560","250560","50.7362732,4.2867387"
760813,"PATROLS","THE UNIVERSITY OF EXETER","UK","Exeter","participant","HES","false","590886.25","590886.25","590886.25","50.7256471,-3.526661"
760813,"PATROLS","SWANSEA UNIVERSITY","UK","Swansea","coordinator","HES","false","1511623.5","1511623.5","1511623.5","51.6130052,-3.9810743651994"
760813,"PATROLS","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","false","850467.5","850467.5","850467.5","52.1566349,4.4867397"
760813,"PATROLS","EUROPEAN RESEARCH SERVICES GMBH","DE","Muenster","participant","PRC","false","311250","311250","311250","51.9667372,7.5912843"
760813,"PATROLS","MISVIK BIOLOGY OY","FI","Turku","participant","PRC","TRUE","336325","336325","336325","60.4527054,22.308214"
760813,"PATROLS","KOREA RESEARCH INSTITUTE OF STANDARDS AND SCIENCE","KR","DAEJEON","participant","REC","false","0","0","279167.5","36.3838734,127.3436301"
760813,"PATROLS","INSTITUTE OF OCCUPATIONAL MEDICINE","UK","EDINBURGH","participant","REC","TRUE","370816.25","370816.25","370816.25","55.9495628,-3.1914971"
760813,"PATROLS","UNIVERSITE CATHOLIQUE DE LOUVAIN","BE","Louvain La Neuve","participant","HES","false","428826.25","428826.25","428826.25","50.6741689,4.61415673172108"
760813,"PATROLS","IUF - LEIBNIZ-INSTITUT FUR UMWELTMEDIZINISCHE FORSCHUNG GMBH","DE","Dusseldorf","participant","OTH","false","597252.5","597252.5","597252.5","51.205450850000005,6.786236669272329"
760813,"PATROLS","UNIVERSITA DI PISA","IT","Pisa","participant","HES","false","384930","384930","384930","43.6919118,10.7556053"
760813,"PATROLS","UNITED KINGDOM RESEARCH AND INNOVATION","UK","Swindon","participant","REC","false","88656.25","88656.25","88656.25","51.5613683,-1.7856853"
760813,"PATROLS","RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU","NL","Bilthoven","participant","REC","false","881765","881765","881765","52.1185942,5.1890782"
760813,"PATROLS","CONSIGLIO NAZIONALE DELLE RICERCHE","IT","Roma","participant","REC","false","441845","441845","441845","41.9007644,12.5125083"
760813,"PATROLS","QSAR LAB SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA","PL","Gdansk","participant","PRC","TRUE","353193.75","353193.75","353193.75","54.6666672,19.2499998"
760813,"PATROLS","BASF SE","DE","Ludwigshafen Am Rhein","participant","PRC","false","684842.5","684842.5","684842.5","49.4955749,8.4319345"
760813,"PATROLS","HERIOT-WATT UNIVERSITY","UK","Edinburgh","participant","HES","false","1166363.75","1166363.75","1166363.75","55.91029135,-3.32345751821767"
760813,"PATROLS","DANMARKS TEKNISKE UNIVERSITET","DK","Kongens Lyngby","participant","HES","false","821238","821238","821238","55.7718649,12.5051413"
760813,"PATROLS","HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC.","US","Cambridge","participant","REC","false","0","0","10000","42.3750997,-71.1056156"
760813,"PATROLS","UNIVERSITY OF SOUTH CAROLINA","US","Columbia","participant","HES","false","0","0","105000","34.0007493,-81.0343313"
760813,"PATROLS","NANOTECHNOLOGY INDUSTRIES ASSOCIATION","BE","Bruxelles / Brussel","participant","OTH","false","251468.75","251468.75","251468.75","50.837423,4.40562278439804"
760813,"PATROLS","INSPHERO AG","CH","Schlieren","participant","PRC","TRUE","481961.25","481961.25","481961.25","47.3991684,8.4599819"
760813,"PATROLS","UNIVERSITE DE FRIBOURG","CH","Fribourg","participant","HES","false","863390","863390","863390","46.8033192,7.16175552542195"
760813,"PATROLS","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","false","758366","758366","758366","55.714356,12.547462"
760813,"PATROLS","UNIVERSITE DE NAMUR","BE","Namur","participant","HES","false","538712.5","538712.5","538712.5","50.4672131,4.859394863139205"
760927,"HoliFAB","FLUIGENT SA","FR","Le Kremlin-Bicetre","coordinator","PRC","TRUE","1369876.38","1282376.38","1956966.25","48.7927,2.35845"
760927,"HoliFAB","EV GROUP E. THALLNER GMBH","AT","St Florian Am Inn","participant","PRC","false","830322.5","830322.5","1186175","48.4421593,13.4426943"
760927,"HoliFAB","DUBLIN CITY UNIVERSITY","IE","Dublin","participant","HES","false","520467.5","520467.5","520467.5","53.3782873,-6.2662006"
760927,"HoliFAB","TECH2MARKET SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA","PL","Busko-Zdroj","participant","PRC","TRUE","164005","164005","234292.86","50.4703851,20.6956367"
760927,"HoliFAB","MICROLIQUID SL","ES","Mondragon","participant","PRC","TRUE","840000","840000","1200000","43.0656783,-2.4900779"
760927,"HoliFAB","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE","FR","Toulouse","thirdParty","HES","false","0","67291.25","67291.25","43.5704266,1.4695113"
760927,"HoliFAB","MYPA INYECCION SL","ES","MARIA DE HUERVA","participant","PRC","false","287934.5","287934.5","411335","41.5411825,-0.9947302"
760927,"HoliFAB","INSTITUT CURIE","FR","Paris","thirdParty","REC","false","0","169538.75","169538.75","48.8424525,2.3442707"
760927,"HoliFAB","MICRO RESIST TECHNOLOGY GESELLSCHAFT FUER CHEMISCHE MATERIALIEN SPEZIELLER PHOTORESISTSYSTEME MBH","DE","Berlin","participant","PRC","TRUE","429067","429067","612952.86","52.4704374,13.5649168"
760927,"HoliFAB","UNIVERSITE PAUL SABATIER TOULOUSE III","FR","Toulouse Cedex 9","thirdParty","HES","false","0","38367.5","38367.5","43.5664375,1.4675999"
760927,"HoliFAB","FLUIGENT HOLDING","FR","LE KREMLIN-BICETRE","thirdParty","PRC","false","0","87500","125000","48.8120574,2.3624935"
760927,"HoliFAB","SCULPTEO","FR","Villejuif","participant","PRC","TRUE","436960","436960","624228.58","48.787779,2.351351"
760927,"HoliFAB","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","false","1780656.25","1505458.75","1780656.25","48.84755265,2.26404020346787"
760927,"HoliFAB","MYPA MOLDES SOCIEDAD LIMITADA","ES","Zaragoza","participant","PRC","false","161630","161630","230900","41.6576474,-0.885778"
760927,"HoliFAB","T.E. LABORATORIES LIMITED","IE","Tullow","participant","PRC","TRUE","332062.5","332062.5","474375","52.803146,-6.73773"
101017523,"SimInSitu","ISTITUTO MEDITERRANEO PER I TRAPIANTI E TERAPIE AD ALTA SPECIALIZZAZIONE SRL - ISMETT SRL","IT","Palermo","participant","OTH","false","187500","187500","187500","38.1143451,13.356007192900748"
101017523,"SimInSitu","LEARTIKER, SCOOP","ES","Markina-Xemein","participant","REC","TRUE","181000","181000","181000","43.2675586,-2.4974864"
101017523,"SimInSitu","TECHNISCHE UNIVERSITAET GRAZ","AT","Graz","participant","HES","false","293972.5","293972.5","293972.5","47.0692363,15.4504751"
101017523,"SimInSitu","UNIVERSITA DEGLI STUDI DI PALERMO","IT","Palermo","participant","HES","false","652720","652720","652720","38.1179032,13.3679799"
101017523,"SimInSitu","ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS","FR","Paris","participant","REC","false","482625","433125","482625","48.8454635,2.3395934"
101017523,"SimInSitu","INSTITUT MINES-TELECOM","FR","Palaiseau","thirdParty","HES","false","0","49500","0","48.7144587,2.2453842"
101017523,"SimInSitu","KATHOLIEKE UNIVERSITEIT LEUVEN","BE","Leuven","participant","HES","false","825687.5","825687.5","825687.5","50.8780592,4.699407640209"
101017523,"SimInSitu","XELTIS BV","NL","Eindhoven","participant","PRC","TRUE","640000","640000","640000","51.44855695,5.45012252185714"
101017523,"SimInSitu","CAPVIDIA","BE","Heverlee","participant","PRC","TRUE","920625","920625","920625","50.85172925,4.69313075102807"
101017523,"SimInSitu","4REALSIM SERVICES BV","NL","IJSSELSTEIN","coordinator","PRC","TRUE","1226562.5","1226562.5","1226562.5","52.0189041,5.0423408"
835227,"3DBrainStrom","TEL AVIV UNIVERSITY","IL","Tel Aviv","coordinator","HES","false","2353125","2353125","2353125","32.1088611,34.7950946"
953152,"DIAGONAL","GRAPHENE-XT SRL","IT","Bologna Bo","participant","PRC","TRUE","183375","183375","183375","44.4936714,11.3430347"
953152,"DIAGONAL","MONOLITHOS KATALITES KE ANAKIKLOSI ETAIREIA PERIORISMENIS EVTHINIS","EL","ATHINA","participant","PRC","TRUE","169375","169375","169375","37.9841493,23.7279843"
953152,"DIAGONAL","IRIS SRL","IT","Torino","participant","PRC","TRUE","169500","169500","169500","45.041344,7.656082"
953152,"DIAGONAL","INSTITUTO TECNOLOGICO DEL EMBALAJE, TRANSPORTE Y LOGISTICA","ES","Paterna","participant","REC","TRUE","408250","408250","408250","39.5039227,-0.4421013"
953152,"DIAGONAL","VIREO ADVISORS LLC","US","Boston","participant","PRC","false","0","0","75000","42.3224491,-71.11610117036082"
953152,"DIAGONAL","NOVAMECHANICS LIMITED","CY","Nicosia","participant","PRC","TRUE","438875","375125","438875","35.1613269,33.3584596"
953152,"DIAGONAL","NOVAMECHANICS MONOPROSOPI IKE","EL","PIRAEUS","thirdParty","PRC","false","0","63750","0","37.9431594,23.6470593"
953152,"DIAGONAL","NEOVILI SA","CH","Lausanne","participant","PRC","TRUE","112547.5","112547.5","112547.5","46.5167652,6.641427025819275"
953152,"DIAGONAL","TEKNOLOGISK INSTITUT","DK","Taastrup","participant","REC","false","173875","173875","173875","55.658685,12.273731"
953152,"DIAGONAL","PHORNANO HOLDING GMBH","AT","Korneuburg","participant","PRC","TRUE","198102.5","198102.5","198102.5","48.3415931,16.342735053906587"
953152,"DIAGONAL","IDRYMA TECHNOLOGIAS KAI EREVNAS","EL","IRAKLEIO","participant","REC","false","320125","320125","320125","35.335976,25.126581"
953152,"DIAGONAL","UNIVERSIDAD DE BURGOS","ES","Burgos","coordinator","HES","false","531630","531630","531750","42.3399888,-3.7283679"
953152,"DIAGONAL","RINA CONSULTING SPA","IT","Genova","thirdParty","PRC","false","0","64263.13","0","44.3975723,8.9565548"
953152,"DIAGONAL","IZES GGMBH","DE","Saarbruecken","participant","REC","false","121026.25","121026.25","121026.25","49.25796235,6.906666903387002"
953152,"DIAGONAL","RINA TECH UK LTD","UK","LEATHERHEAD SURREY","thirdParty","PRC","false","0","43782.55","0","51.2955038,-0.3293689"
